,SA2 code,SA2 name,2021,km2,persons/km2
1340,307011176.0,Roma,6928.0,78.0,88.8
1341,307011177.0,Roma Surrounds,6032.0,58626.4,0.1
1342,307011178.0,Tara,3892.0,13208.4,0.3
1343,307021179.0,Crows Nest - Rosalie,9265.0,3250.7,2.9
1344,307021180.0,Jondaryan,7748.0,2130.3,3.6
1345,307021181.0,Millmerran,3253.0,4517.0,0.7
1346,307021182.0,Pittsworth,5828.0,1054.9,5.5
1347,307021183.0,Wambo,17336.0,5700.3,3.0
1348,307031184.0,Clifton - Greenmount,5145.0,1263.9,4.1
1349,307031185.0,Southern Downs - East,4384.0,1634.6,2.7
1350,307031186.0,Southern Downs - West,5020.0,2684.5,1.9
1351,307031187.0,Stanthorpe,5314.0,33.6,157.9
1352,307031188.0,Stanthorpe Surrounds,6284.0,2657.1,2.4
1353,307031189.0,Warwick,15759.0,158.7,99.3
1354,308011190.0,Central Highlands - East,7309.0,18635.2,0.4
1355,308011191.0,Central Highlands - West,7687.0,41551.3,0.2
1356,308011192.0,Emerald,14356.0,39.0,368.3
1357,308031205.0,Berserker,7113.0,10.0,709.6
1358,308031206.0,Bouldercombe,1965.0,1348.8,1.5
1359,308031207.0,Emu Park,5837.0,40.8,142.9
1360,308031208.0,Frenchville - Mount Archer,9154.0,30.3,302.5
1361,308031209.0,Glenlee - Rockyview,5286.0,208.0,25.4
1362,308031210.0,Gracemere,12582.0,153.9,81.8
1363,308031211.0,Lakes Creek,4944.0,16.8,294.2
1364,308031212.0,Mount Morgan,2960.0,490.7,6.0
1365,308031213.0,Norman Gardens,10828.0,36.0,300.5
1366,308031214.0,Park Avenue,5343.0,5.0,1076.5
1367,308031215.0,Parkhurst - Kawana,7559.0,28.4,266.1
1368,308031216.0,Rockhampton - West,5954.0,34.5,172.3
1369,308031217.0,Rockhampton City,3402.0,51.2,66.5
1370,308031218.0,Rockhampton Surrounds - East,3533.0,680.9,5.2
1371,308031219.0,Rockhampton Surrounds - North,4628.0,7572.6,0.6
1372,308031220.0,Rockhampton Surrounds - West,3025.0,4359.2,0.7
1373,308031221.0,Shoalwater Bay,22.0,3177.0,0.0
1374,308031222.0,The Range - Allenstown,8075.0,5.5,1469.4
1375,308031223.0,Yeppoon,20575.0,78.6,261.9
1376,308041528.0,Banana,8902.0,28531.3,0.3
1377,308041529.0,Biloela,5761.0,18.9,304.9
1378,308051530.0,Agnes Water - Miriam Vale,6854.0,3772.8,1.8
1379,308051531.0,Boyne Island - Tannum Sands,10177.0,123.0,82.8
1380,308051532.0,Callemondah,33.0,32.7,1.0
1381,308051533.0,Clinton - New Auckland,14413.0,22.8,632.7
1382,308051534.0,Gladstone,6243.0,10.2,610.2
1383,308051535.0,Gladstone Hinterland,11671.0,6465.4,1.8
1384,308051536.0,Kin Kora - Sun Valley,3563.0,2.7,1325.7
1385,308051537.0,South Trees,0.0,24.1,0.0
1386,308051538.0,Telina - Toolooa,6470.0,23.5,275.2
1387,308051539.0,West Gladstone,4880.0,7.1,689.9
1388,309011224.0,Broadbeach Waters,8234.0,5.3,1549.4
1389,309011225.0,Burleigh Heads,9268.0,8.6,1082.8
1390,309011226.0,Burleigh Waters,14604.0,6.7,2173.4
1391,309011227.0,Mermaid Beach - Broadbeach,14234.0,3.0,4746.7
1392,309011228.0,Mermaid Waters,13392.0,7.1,1890.3
1393,309011229.0,Miami,7539.0,3.0,2516.1
1394,309021230.0,Coolangatta,6541.0,1.9,3439.7
1395,309021231.0,Currumbin - Tugun,12493.0,7.9,1574.3
1396,309021232.0,Currumbin Waters,9870.0,9.9,999.9
1397,309021233.0,Elanora,12684.0,8.9,1426.2
1398,309021234.0,Palm Beach,16606.0,6.3,2622.7
1399,309031235.0,Arundel,11278.0,9.7,1158.1
1400,309031236.0,Biggera Waters,10079.0,3.2,3174.7
1401,309031237.0,Coombabah,10377.0,11.6,894.1
1402,309031238.0,Labrador,18921.0,5.0,3787.5
1403,309031239.0,Paradise Point - Hollywell,10090.0,5.7,1781.8
1404,309031240.0,Runaway Bay,9366.0,5.5,1705.4
1405,309041241.0,Guanaba - Springbrook,4454.0,303.7,14.7
1406,309041242.0,Tamborine - Canungra,15895.0,524.4,30.3
1407,309051243.0,Currumbin Valley - Tallebudgera,7731.0,114.3,67.6
1408,309051244.0,Mudgeeraba - Bonogin,19874.0,66.6,298.2
1409,309051245.0,Reedy Creek - Andrews,8902.0,8.1,1100.5
1410,309061246.0,Carrara,13321.0,14.6,913.0
1411,309061247.0,Highland Park,8501.0,4.6,1835.6
1412,309061248.0,Nerang - Mount Nathan,21599.0,61.5,351.2
1413,309061249.0,Pacific Pines - Gaven,18666.0,16.4,1136.9
1414,309061250.0,Worongary - Tallai,8618.0,26.0,331.3
1415,309071251.0,Coomera,20613.0,24.7,836.0
1416,309071252.0,Helensvale,19276.0,20.1,957.4
1417,309071253.0,Hope Island,14867.0,55.8,266.5
1418,309071254.0,Jacobs Well - Alberton,4635.0,153.7,30.2
1419,309071256.0,Oxenford - Maudsland,18268.0,26.9,680.2
1420,309071552.0,Ormeau (East) - Stapylton,10848.0,25.6,423.7
1421,309071553.0,Ormeau (West) - Yatala,12042.0,46.5,258.7
1422,309071554.0,Pimpama - North,10061.0,31.9,315.8
1423,309071555.0,Pimpama - South,10693.0,4.4,2441.0
1424,309071556.0,Upper Coomera (South) - Wongawallan,11582.0,68.8,168.2
1425,309071557.0,Upper Coomera - North,20671.0,15.6,1324.9
1426,309071558.0,Willow Vale - Pimpama (West),7118.0,45.9,155.2
1427,309081259.0,Clear Island Waters,4426.0,4.4,1005.8
1428,309081260.0,Merrimac,7282.0,8.3,875.0
1429,309081262.0,Varsity Lakes,16940.0,6.0,2846.7
1430,309081559.0,Robina - East,17133.0,8.3,2057.6
1431,309081560.0,Robina - West,8874.0,6.6,1337.9
1432,309091263.0,Ashmore,12558.0,6.8,1838.4
1433,309091264.0,Molendinar,6519.0,7.7,851.7
1434,309091265.0,Parkwood,8959.0,6.2,1443.6
1435,309091540.0,Southport - North,18186.0,7.7,2357.7
1436,309091541.0,Southport - South,19208.0,6.7,2887.2
1437,309101267.0,Benowa,9981.0,6.6,1523.0
1438,309101268.0,Bundall,4930.0,3.9,1263.5
1439,309101269.0,Main Beach,4022.0,3.5,1162.4
1440,309101561.0,Surfers Paradise - North,12388.0,2.5,5042.1
1441,309101562.0,Surfers Paradise - South,14442.0,3.3,4325.0
1442,310011271.0,Darra - Sumner,4771.0,7.5,639.2
1443,310011272.0,Durack,8360.0,4.4,1915.1
1444,310011274.0,Inala - Richlands,20341.0,10.9,1870.6
1445,310011275.0,Oxley (Qld),8694.0,6.9,1257.0
1446,310011276.0,Wacol,6394.0,19.1,335.5
1447,310011563.0,Doolandella,8726.0,4.0,2165.5
1448,310011564.0,Forest Lake - Ellen Grove,22926.0,11.0,2082.7
1449,310021277.0,Boonah,12787.0,2099.5,6.1
1450,310021278.0,Esk,5099.0,1889.7,2.7
1451,310021279.0,Lake Manchester - England Creek,0.0,112.8,0.0
1452,310021280.0,Lockyer Valley - East,21618.0,741.6,29.2
1453,310021281.0,Lowood,14422.0,617.7,23.3
1454,310021282.0,Rosewood,14490.0,674.6,21.5
1455,310031283.0,Brassall,12305.0,8.2,1499.5
1456,310031284.0,Bundamba,9465.0,17.2,548.7
1457,310031285.0,Churchill - Yamanto,6919.0,9.4,738.8
1458,310031286.0,Ipswich - Central,6827.0,7.9,867.3
1459,310031287.0,Ipswich - East,18329.0,11.5,1596.4
1460,310031288.0,Ipswich - North,4615.0,65.2,70.8
1461,310031289.0,Karalee - Barellan Point,6774.0,19.2,352.6
1462,310031290.0,Karana Downs,6115.0,62.2,98.3
1463,310031291.0,Leichhardt - One Mile,8396.0,20.2,415.2
1464,310031292.0,North Ipswich - Tivoli,6500.0,9.6,679.6
1465,310031293.0,Raceview,15426.0,9.1,1686.1
1466,310031294.0,Ripley,13022.0,130.6,99.7
1467,310031295.0,Riverview,3116.0,7.8,400.3
1468,310041297.0,Camira - Gailes,9382.0,9.4,998.5
1469,310041298.0,Carole Park,7.0,4.0,1.7
1470,310041299.0,Collingwood Park - Redbank,11884.0,15.7,754.9
1471,310041300.0,Goodna,11066.0,7.9,1408.0
1472,310041301.0,New Chum,3.0,6.0,0.5
1473,310041302.0,Redbank Plains,24922.0,19.4,1286.3
1474,310041303.0,Springfield,7443.0,6.7,1114.9
1475,310041304.0,Springfield Lakes,24031.0,18.4,1305.1
1476,310041565.0,Augustine Heights - Brookwater,9137.0,9.6,952.4
1477,310041566.0,Bellbird Park,9339.0,6.5,1434.9
1478,311011305.0,Beaudesert,14913.0,1628.0,9.2
1479,311021306.0,Beenleigh,8558.0,7.7,1115.5
1480,311021307.0,Eagleby,13813.0,13.8,999.8
1481,311021308.0,Edens Landing - Holmview,9695.0,6.6,1466.3
1482,311021309.0,Mount Warren Park,5807.0,4.2,1377.1
1483,311021310.0,Wolffdene - Bahrs Scrub,9132.0,27.8,328.1
1484,311031311.0,Boronia Heights - Park Ridge,19553.0,32.0,612.0
1485,311031312.0,Browns Plains,8285.0,7.3,1130.4
1486,311031313.0,Chambers Flat - Logan Reserve,9003.0,36.3,248.0
1487,311031314.0,Crestmead,12386.0,7.0,1777.6
1488,311031315.0,Greenbank Military Camp,0.0,40.6,0.0
1489,311031316.0,Hillcrest,8966.0,9.4,955.9
1490,311031317.0,Marsden,16345.0,6.9,2363.1
1491,311031318.0,Munruben - Park Ridge South,4480.0,20.8,215.7
1492,311031319.0,Regents Park - Heritage Park,16362.0,9.4,1743.4
1493,311041322.0,Logan Village,8695.0,74.3,117.0
1494,311041567.0,Flagstone (East) - Riverbend,6714.0,28.9,232.2
1495,311041568.0,Flagstone (West) - New Beith,10186.0,185.8,54.8
1496,311041569.0,Greenbank - North Maclean,7721.0,72.7,106.2
1497,311041570.0,Jimboomba - Glenlogan,18364.0,181.7,101.1
1498,311041571.0,Yarrabilba,10928.0,39.1,279.7
1499,311051323.0,Bethania - Waterford,12305.0,12.6,974.3
1500,311051324.0,Cornubia - Carbrook,9186.0,37.5,244.7
1501,311051325.0,Loganholme - Tanah Merah,11755.0,13.3,885.0
1502,311051326.0,Loganlea,11991.0,11.3,1060.5
1503,311051327.0,Shailer Park,12255.0,8.0,1526.9
1504,311051328.0,Waterford West,7927.0,5.9,1333.5
1505,311061329.0,Daisy Hill,6985.0,9.0,777.9
1506,311061330.0,Kingston (Qld),10550.0,6.8,1550.1
1507,311061331.0,Logan Central,6465.0,5.1,1259.4
1508,311061332.0,Rochedale South - Priestdale,15658.0,13.0,1203.4
1509,311061333.0,Slacks Creek,10566.0,8.3,1272.2
1510,311061334.0,Springwood,9968.0,6.2,1620.8
1511,311061335.0,Underwood,6914.0,4.2,1651.3
1512,311061336.0,Woodridge,13222.0,4.7,2831.3
1513,312011337.0,Bowen,10015.0,52.6,190.3
1514,312011338.0,Broadsound - Nebo,8877.0,27991.4,0.3
1515,312011339.0,Clermont,3933.0,27669.9,0.1
1516,312011340.0,Collinsville,3936.0,21092.2,0.2
1517,312011341.0,Moranbah,9616.0,3046.6,3.2
1518,312021342.0,Andergrove - Beaconsfield,16122.0,17.6,918.3
1519,312021343.0,East Mackay,3792.0,4.6,821.3
1520,312021344.0,Eimeo - Rural View,13738.0,22.0,623.5
1521,312021345.0,Eungella Hinterland,9.0,2048.8,0.0
1522,312021346.0,Mackay,4080.0,4.0,1026.9
1523,312021347.0,Mackay Harbour,620.0,10.2,61.0
1524,312021348.0,Mount Pleasant - Glenella,11673.0,56.3,207.5
1525,312021349.0,North Mackay,6342.0,9.7,655.0
1526,312021350.0,Ooralea - Bakers Creek,6009.0,48.7,123.4
1527,312021351.0,Pioneer Valley,8993.0,1184.2,7.6
1528,312021352.0,Sarina,11974.0,1439.6,8.3
1529,312021353.0,Seaforth - Calen,8245.0,2104.1,3.9
1530,312021354.0,Shoal Point - Bucasia,6155.0,17.9,344.7
1531,312021355.0,Slade Point,3495.0,8.9,393.0
1532,312021356.0,South Mackay,6978.0,6.9,1012.6
1533,312021357.0,Walkerston - Eton,8527.0,624.2,13.7
1534,312021358.0,West Mackay,6431.0,5.8,1110.5
1535,312031359.0,Airlie - Whitsundays,14775.0,304.1,48.6
1536,312031360.0,Cape Conway,0.0,295.4,0.0
1537,312031361.0,Proserpine,8934.0,2074.7,4.3
1538,313011362.0,Beachmere - Sandstone Point,16684.0,110.1,151.5
1539,313011363.0,Bribie Island,20820.0,145.4,143.2
1540,313021364.0,Burpengary - East,6743.0,27.2,247.9
1541,313021366.0,Caboolture - South,24123.0,14.0,1726.0
1542,313021367.0,Elimbah,4349.0,101.2,43.0
1543,313021368.0,Morayfield - East,11259.0,8.5,1321.0
1544,313021369.0,Wamuran,4281.0,89.4,47.9
1545,313021572.0,Caboolture - East,18118.0,49.9,363.4
1546,313021573.0,Caboolture - West,12351.0,24.6,502.3
1547,313031370.0,Kilcoy,5864.0,2863.3,2.0
1548,313031371.0,Woodford - D`Aguilar,9244.0,525.0,17.6
1549,313041372.0,Burpengary,16793.0,22.3,751.9
1550,313041373.0,Deception Bay,23125.0,31.9,725.4
1551,313041374.0,Morayfield,5942.0,24.9,238.3
1552,313041375.0,Narangba,21328.0,37.7,565.6
1553,313041376.0,Upper Caboolture,3291.0,55.6,59.2
1554,313051377.0,Clontarf,8498.0,6.3,1347.2
1555,313051378.0,Margate - Woody Point,12136.0,4.3,2835.1
1556,313051379.0,Redcliffe,10567.0,4.2,2526.3
1557,313051380.0,Rothwell - Kippa-Ring,17702.0,15.4,1150.2
1558,313051574.0,Moreton Island,314.0,175.3,1.8
1559,313051575.0,Scarborough - Newport,15463.0,8.1,1906.2
1560,314011382.0,Albany Creek,16686.0,9.8,1705.8
1561,314011383.0,Cashmere,20056.0,45.2,443.4
1562,314011384.0,Dayboro,9317.0,406.8,22.9
1563,314011385.0,Eatons Hill,7921.0,9.1,869.9
1564,314011386.0,The Hills District,24782.0,31.6,783.7
1565,314011387.0,Samford Valley,12572.0,166.1,75.7
1566,314021389.0,Murrumba Downs - Griffin,23553.0,22.5,1045.9
1567,314021576.0,Dakabin,5361.0,5.6,963.0
1568,314021577.0,Kallangur,22203.0,11.1,2005.7
1569,314021578.0,Mango Hill,15221.0,15.4,991.1
1570,314021579.0,North Lakes,23494.0,11.8,1990.3
1571,314031391.0,Bray Park,10425.0,4.5,2323.6
1572,314031392.0,Lawnton,7189.0,9.3,773.1
1573,314031393.0,Petrie,8845.0,6.7,1312.8
1574,314031394.0,Strathpine - Brendale,13986.0,17.9,782.5
1575,315011395.0,Aurukun,1131.0,7424.0,0.2
1576,315011396.0,Cape York,8001.0,112961.0,0.1
1577,315011397.0,Croydon - Etheridge,993.0,68697.2,0.0
1578,315011398.0,Kowanyama - Pormpuraaw,1740.0,6950.7,0.3
1579,315011399.0,Northern Peninsula,2886.0,1052.1,2.7
1580,315011400.0,Tablelands,6308.0,52403.0,0.1
1581,315011401.0,Torres,3533.0,883.7,4.0
1582,315011402.0,Torres Strait Islands,4300.0,490.0,8.8
1583,315011403.0,Weipa,4176.0,15.8,264.2
1584,315021404.0,Carpentaria,5090.0,114443.6,0.0
1585,315021405.0,Mount Isa,18807.0,68.7,273.8
1586,315021406.0,Mount Isa Surrounds,4119.0,84051.8,0.0
1587,315021407.0,Northern Highlands,3128.0,108517.5,0.0
1588,315031408.0,Barcaldine - Blackall,4783.0,83919.9,0.1
1589,315031409.0,Charleville,4010.0,40699.8,0.1
1590,315031410.0,Far Central West,2184.0,271272.5,0.0
1591,315031411.0,Far South West,2752.0,188751.6,0.0
1592,315031412.0,Longreach,3693.0,40572.2,0.1
1593,316011413.0,Buderim - North,18165.0,24.1,753.3
1594,316011414.0,Buderim - South,17793.0,30.1,590.4
1595,316011415.0,Mountain Creek,12133.0,7.4,1646.7
1596,316011416.0,Sippy Downs,11705.0,14.5,806.6
1597,316021417.0,Aroona - Currimundi,10125.0,5.5,1836.4
1598,316021418.0,Buddina - Minyama,7009.0,4.1,1710.8
1599,316021419.0,Caloundra - Kings Beach,7014.0,4.0,1757.4
1600,316021421.0,Golden Beach - Pelican Waters,13150.0,10.5,1258.0
1601,316021422.0,Moffat Beach - Battery Hill,8189.0,3.9,2103.6
1602,316021423.0,Parrearra - Warana,10481.0,6.9,1521.9
1603,316021424.0,Wurtulla - Birtinya,10784.0,6.8,1575.8
1604,316021580.0,Caloundra West - Baringa,15969.0,47.4,337.0
1605,316021581.0,Meridan Plains - Little Mountain (North),14569.0,24.0,606.1
1606,316031425.0,Coolum Beach,16185.0,18.1,893.7
1607,316031426.0,Marcoola - Mudjimba,12080.0,32.9,367.3
1608,316031427.0,Maroochydore - Kuluin,23652.0,13.8,1707.8
1609,316031428.0,Mooloolaba - Alexandra Headland,12636.0,5.5,2297.1
1610,316051434.0,Noosa Heads,5159.0,13.0,396.6
1611,316051435.0,Noosaville,9406.0,26.4,355.7
1612,316051437.0,Sunshine Beach,6927.0,7.3,951.0
1613,316051438.0,Tewantin,10628.0,25.6,414.9
1614,316051543.0,Peregian Beach - Marcus Beach,4153.0,13.7,303.3
1615,316051544.0,Peregian Springs,10802.0,6.1,1782.5
1616,316061439.0,Beerwah,9335.0,148.6,62.8
1617,316061440.0,Caloundra Hinterland,9169.0,459.3,20.0
1618,316061441.0,Glass House Mountains,6608.0,184.2,35.9
1619,316061442.0,Landsborough,15912.0,134.6,118.2
1620,316061443.0,Maroochy Hinterland,6866.0,526.3,13.0
1621,316061444.0,Palmwoods,11779.0,115.2,102.2
1622,316071545.0,Bli Bli,10861.0,44.8,242.6
1623,316071546.0,Diddillibah - Rosemount,4435.0,31.3,141.7
1624,316071547.0,Eumundi - Yandina,12501.0,215.8,57.9
1625,316071548.0,Nambour,22821.0,54.0,422.4
1626,316081549.0,Noosa Hinterland,24520.0,820.1,29.9
1627,317011445.0,Cambooya - Wyreema,7976.0,227.5,35.1
1628,317011446.0,Darling Heights,14824.0,12.5,1182.5
1629,317011447.0,Drayton - Harristown,10948.0,16.3,672.6
1630,317011448.0,Gatton,8073.0,50.0,161.5
1631,317011449.0,Gowrie (Qld),7137.0,81.0,88.1
1632,317011450.0,Highfields,14780.0,149.3,99.0
1633,317011451.0,Lockyer Valley - West,12077.0,1480.2,8.2
1634,317011452.0,Middle Ridge,7663.0,8.7,882.8
1635,317011453.0,Newtown (Qld),10161.0,5.5,1833.0
1636,317011454.0,North Toowoomba - Harlaxton,6497.0,10.3,630.4
1637,317011455.0,Rangeville,8733.0,8.3,1058.3
1638,317011456.0,Toowoomba - Central,14191.0,9.5,1491.0
1639,317011457.0,Toowoomba - East,10643.0,19.4,548.2
1640,317011458.0,Toowoomba - West,16124.0,161.3,100.0
1641,317011459.0,Wilsonton,14317.0,18.9,755.7
1642,318011460.0,Ayr,9068.0,69.8,129.9
1643,318011461.0,Burdekin,7725.0,4878.6,1.6
1644,318011462.0,Charters Towers,8138.0,41.9,194.4
1645,318011463.0,Dalrymple,3785.0,68340.3,0.1
1646,318011464.0,Ingham,4486.0,41.6,107.8
1647,318011465.0,Ingham Surrounds,6506.0,2765.6,2.4
1648,318011466.0,Palm Island,2180.0,72.0,30.3
1649,318021467.0,Aitkenvale,4850.0,3.3,1466.6
1650,318021468.0,Annandale (Qld),10258.0,18.8,544.6
1651,318021469.0,Belgian Gardens - Pallarenda,3214.0,39.8,80.7
1652,318021470.0,Bohle Plains,8620.0,100.1,86.1
1653,318021471.0,Condon - Rasmussen,10955.0,46.2,237.3
1654,318021472.0,Cranbrook,5906.0,3.4,1758.7
1655,318021474.0,Douglas,8011.0,79.0,101.5
1656,318021475.0,Garbutt - West End,6353.0,17.0,372.6
1657,318021476.0,Gulliver - Currajong - Vincent,7679.0,4.9,1557.2
1658,318021477.0,Heatley,3946.0,2.0,1942.3
1659,318021478.0,Hermit Park - Rosslea,5473.0,3.9,1409.2
1660,318021479.0,Hyde Park - Pimlico,4771.0,3.2,1491.6
1661,318021480.0,Kelso,10862.0,170.4,63.8
1662,318021481.0,Kirwan - East,7791.0,3.5,2211.3
1663,318021482.0,Kirwan - West,15243.0,9.3,1631.6
1664,318021483.0,Magnetic Island,2486.0,51.2,48.6
1665,318021484.0,Mount Louisa,10259.0,31.6,324.6
1666,318021485.0,Mundingburra,3625.0,2.6,1373.4
1667,318021486.0,Northern Beaches,6616.0,1008.7,6.6
1668,318021487.0,Oonoonba,7137.0,8.7,820.4
1669,318021488.0,South Townsville - Railway Estate,5366.0,9.2,584.6
1670,318021489.0,Townsville - South,4797.0,2073.2,2.3
1671,318021490.0,Townsville City - North Ward,9287.0,6.8,1373.2
1672,318021491.0,Wulguru - Roseneath,6184.0,63.5,97.4
1673,318021582.0,Burdell - Mount Low,19724.0,44.0,447.9
1674,318021583.0,Deeragun - Jensen,6151.0,22.0,279.4
1675,319011492.0,Ashfield - Kepnock,5699.0,8.1,705.8
1676,319011493.0,Bargara - Burnett Heads,19243.0,144.6,133.1
1677,319011494.0,Branyan - Kensington,5420.0,50.4,107.5
1678,319011495.0,Bundaberg,6317.0,6.1,1031.9
1679,319011496.0,Bundaberg East - Kalkie,5850.0,13.8,425.2
1680,319011497.0,Bundaberg North - Gooburrum,7499.0,53.9,139.2
1681,319011498.0,Bundaberg Surrounds - North,9362.0,1273.7,7.4
1682,319011499.0,Bundaberg Surrounds - South,10872.0,2207.2,4.9
1683,319011500.0,Millbank - Avoca,7453.0,9.5,781.2
1684,319011501.0,Svensson Heights - Norville,5859.0,6.4,915.6
1685,319011502.0,Walkervale - Avenell Heights,11093.0,12.4,891.6
1686,319021503.0,Gayndah - Mundubbera,6450.0,8513.4,0.8
1687,319021504.0,Gin Gin,5438.0,2355.5,2.3
1688,319021505.0,Kingaroy,10660.0,70.2,151.9
1689,319021506.0,Kingaroy Surrounds - North,9618.0,4332.3,2.2
1690,319021507.0,Kingaroy Surrounds - South,4178.0,2370.7,1.8
1691,319021508.0,Monto - Eidsvold,3694.0,11156.5,0.3
1692,319021509.0,Nanango,10090.0,1648.7,6.1
1693,319021510.0,North Burnett,13.0,289.5,0.0
1694,319031511.0,Cooloola,6606.0,1141.6,5.8
1695,319031512.0,Gympie - North,15090.0,42.7,353.5
1696,319031513.0,Gympie - South,7605.0,26.8,284.0
1697,319031514.0,Gympie Surrounds,20634.0,2544.7,8.1
1698,319031515.0,Kilkivan,3814.0,3219.5,1.2
1699,319041516.0,Booral - River Heads,5815.0,158.3,36.7
1700,319041517.0,Craignish - Dundowran Beach,5608.0,35.6,157.5
1701,319041518.0,Pialba - Eli Waters,16017.0,18.7,855.6
1702,319041519.0,Point Vernon,5748.0,4.8,1186.2
1703,319041520.0,Torquay - Scarness - Kawungan,15947.0,10.9,1457.4
1704,319041521.0,Urangan - Wondunna,14915.0,23.1,645.7
1705,319051522.0,Burrum - Fraser,10675.0,2759.1,3.9
1706,319051523.0,Granville,3076.0,49.0,62.8
1707,319051524.0,Maryborough (Qld),18838.0,84.3,223.5
1708,319051525.0,Maryborough Surrounds - South,9620.0,3823.2,2.5
1709,319051526.0,Tinana,5912.0,37.3,158.3
1710,401011001.0,Adelaide,18639.0,10.5,1778.1
1711,401011002.0,North Adelaide,6912.0,5.1,1357.7
1712,401021003.0,Adelaide Hills,7095.0,364.4,19.5
1713,401021004.0,Aldgate - Stirling,18410.0,117.2,157.1
1714,401021005.0,Hahndorf - Echunga,4750.0,110.2,43.1
1715,401021006.0,Lobethal - Woodside,9522.0,202.5,47.0
1716,401021007.0,Mount Barker,22406.0,54.1,414.1
1717,401021008.0,Mount Barker Surrounds,6863.0,395.7,17.3
1718,401021009.0,Nairne,5370.0,24.9,216.0
1719,401021010.0,Uraidla - Summertown,6085.0,119.2,51.1
1720,401031011.0,Burnside - Wattle Park,19273.0,11.3,1704.8
1721,401031012.0,Beaumont - Glen Osmond,10403.0,9.5,1092.0
1722,401031013.0,Toorak Gardens,16768.0,6.7,2507.6
1723,401041014.0,Athelstone,9669.0,6.2,1558.5
1724,401041015.0,Paradise - Newton,21888.0,9.2,2372.5
1725,401041016.0,Rostrevor - Magill,24294.0,9.9,2444.5
1726,401051017.0,Norwood (SA),10965.0,3.9,2816.9
1727,401051018.0,Payneham - Felixstow,13240.0,5.2,2532.3
1728,401051019.0,St Peters - Marden,13645.0,6.0,2280.8
1729,401061020.0,Nailsworth - Broadview,6542.0,2.3,2824.6
1730,401061021.0,Prospect,15955.0,5.5,2913.9
1731,401061022.0,Walkerville,8091.0,3.5,2292.1
1732,401071023.0,Goodwood - Millswood,17827.0,7.2,2476.8
1733,401071024.0,Unley - Parkside,21255.0,7.1,3005.3
1734,402011025.0,Gawler - North,9613.0,145.5,66.1
1735,402011026.0,Gawler - South,21957.0,76.7,286.2
1736,402011027.0,Lewiston - Two Wells,6566.0,84.6,77.6
1737,402021028.0,Craigmore - Blakeview,20227.0,11.9,1702.5
1738,402021029.0,Davoren Park,18641.0,9.5,1969.5
1739,402021030.0,Elizabeth,10973.0,9.3,1184.9
1740,402021031.0,Elizabeth East,14195.0,8.2,1734.8
1741,402021032.0,Munno Para West - Angle Vale,16452.0,44.3,371.3
1742,402021033.0,One Tree Hill,2482.0,130.2,19.1
1743,402021034.0,Smithfield - Elizabeth North,12609.0,8.0,1578.7
1744,402021035.0,Virginia - Waterloo Corner,5737.0,135.6,42.3
1745,402031036.0,Enfield - Blair Athol,26031.0,15.2,1715.2
1746,402031038.0,Windsor Gardens,22911.0,8.4,2717.9
1747,402031175.0,Northgate - Northfield,18455.0,6.6,2817.2
1748,402031176.0,Valley View - Gilles Plains,10609.0,4.7,2265.4
1749,402041039.0,Dry Creek - North,0.0,38.6,0.0
1750,402041040.0,Ingle Farm,15849.0,7.4,2134.2
1751,402041041.0,Para Hills,15212.0,10.2,1495.3
1752,402041042.0,Parafield,17.0,4.6,3.7
1753,402041043.0,Parafield Gardens,18718.0,7.0,2663.6
1754,402041044.0,Paralowie,18066.0,8.3,2171.1
1755,402041046.0,Salisbury,18842.0,10.8,1749.6
1756,402041047.0,Salisbury East,18640.0,14.9,1255.2
1757,402041048.0,Salisbury North,18788.0,31.3,600.2
1758,402041171.0,Mawson Lakes - Globe Derby Park,14051.0,9.6,1461.1
1759,402041172.0,Pooraka - Cavan,8148.0,7.5,1087.8
1760,402051049.0,Golden Grove,10476.0,26.6,393.6
1761,402051050.0,Greenwith,9096.0,6.0,1506.7
1762,402051051.0,Highbury - Dernancourt,11119.0,12.0,926.5
1763,402051052.0,Hope Valley - Modbury,17684.0,10.3,1714.8
1764,402051053.0,Modbury Heights,19480.0,9.9,1965.9
1765,402051054.0,Redwood Park,16410.0,14.1,1160.5
1766,402051055.0,St Agnes - Ridgehaven,13248.0,12.3,1077.1
1767,403011056.0,Brighton (SA),15295.0,5.9,2585.0
1768,403011057.0,Glenelg (SA),20727.0,7.2,2869.5
1769,403021058.0,Edwardstown,14733.0,5.5,2660.6
1770,403021059.0,Hallett Cove,12691.0,9.3,1368.1
1771,403021060.0,Marino - Seaview Downs,9780.0,12.2,800.8
1772,403021061.0,Mitchell Park,16698.0,7.6,2206.2
1773,403021062.0,Morphettville,16706.0,6.2,2694.3
1774,403021063.0,Sheidow Park - Trott Park,10303.0,9.4,1097.2
1775,403021064.0,Warradale,16360.0,6.0,2720.1
1776,403031065.0,Belair,4927.0,24.8,198.9
1777,403031066.0,Bellevue Heights,7686.0,8.7,881.9
1778,403031067.0,Blackwood,13035.0,16.9,770.0
1779,403031068.0,Colonel Light Gardens,15994.0,6.8,2365.6
1780,403031069.0,Mitcham (SA),16667.0,11.4,1456.0
1781,403031070.0,Panorama,8531.0,5.7,1485.6
1782,403041071.0,Aberfoyle Park,11995.0,13.8,866.5
1783,403041072.0,Aldinga,16066.0,35.3,454.7
